customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1442-MGAK,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),100.46,93.53,No
1443-NNNN,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,93.07,769.32,No
1444-OUAQ,Female,0,Yes,No,5,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,80.04,456.64,No
1445-PBNT,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,36.07,226.47,No
1446-QIAW,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.7,98.33,No
1447-RPNZ,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.72,370.39,No
1448-SWAC,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,60.61,2804.94,No
1449-TDNF,Female,0,No,No,59,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.2,3745.66,No
1450-UKAI,Male,1,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.32,752.76,Yes
1451-VRNL,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.01,3757.59,No
1452-WYAO,Female,1,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.81,2549.39,Yes
1453-XFNR,Female,1,No,Yes,72,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,47.4,3576.33,No
1454-YMAU,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.48,3015.9,No
1455-ZTNX,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.33,532.83,No
1456-AAAA,Female,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.52,1315.06,No
1457-BHND,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.74,784.73,No
1458-COAG,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.53,978.24,Yes
1459-DVNJ,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),26.89,140.23,No
1460-ECAM,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,31.96,107.25,No
1461-FJNP,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.88,3066.49,Yes
1462-GQAS,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,81.59,520.65,No
1463-HXNV,Female,0,No,No,54,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),60.75,2951.55,No
1464-IEAY,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,818.23,No
1465-JLNB,Male,1,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.62,7136.42,Yes
1466-KSAE,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,69.74,3001.68,No
1467-LZNH,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.79,623.53,No
1468-MGAK,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,99.37,7147.39,No
1469-NNNN,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,972.83,No
1470-OUAQ,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,21.9,1764.19,No
1471-PBNT,Female,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.37,886.79,Yes
1472-QIAW,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),50.85,698.14,Yes
1473-RPNZ,Male,1,No,Yes,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,51.16,2511.79,No
1474-SWAC,Male,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,83.21,No
1475-TDNF,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),77.33,4869.55,No
1476-UKAI,Female,1,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),95.39,3338.97,No
1477-VRNL,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.76,1357.67,No
1478-WYAO,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.27,1174.83,No
1479-XFNR,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,24.11,1545.31,No
1480-YMAU,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,118.75,6002.48,No
1481-ZTNX,Male,0,Yes,No,47,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),62.96,2782.73,No
1482-AAAA,Female,0,Yes,No,34,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,48.53,1690.03,No
1483-BHND,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.63,244.5,No
1484-COAG,Male,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,1089.52,No
1485-DVNJ,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,49.73,183.1,Yes
1486-ECAM,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),33.46,230.12,Yes
1487-FJNP,Female,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,51.02,44.67,Yes
1488-GQAS,Male,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,64.21,66.71,No
1489-HXNV,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),30.38,101.7,Yes
1490-IEAY,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.55,5546.49,No
1491-JLNB,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.73,295.97,Yes
1492-KSAE,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27.09,385.99,Yes
1493-LZNH,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.04,1499.86,Yes
1494-MGAK,Female,1,No,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.55,257.11,No
1495-NNNN,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.33,110.65,Yes
1496-OUAQ,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,118.75,5521.35,No
1497-PBNT,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,91.48,177.9,No
1498-QIAW,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.32,73.48,No
1499-RPNZ,Female,0,Yes,No,69,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.28,4728.32,No
1500-SWAC,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,93.8,4180.11,No
1501-TDNF,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.77,150.65,Yes
1502-UKAI,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.12,3442.19,No
1503-VRNL,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.51,1437.81,No
1504-WYAO,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.83,5011.68,Yes
1505-XFNR,Male,0,No,No,55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.05,1167.26,Yes
1506-YMAU,Female,0,No,No,4,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,75.45,279.86,No
1507-ZTNX,Female,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,38.25,844.76,No
1508-AAAA,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,89.46,4663.5,No
1509-BHND,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.44,525.18,No
1510-COAG,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,64.27,55.8,No
1511-DVNJ,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.52,1097.44,No
1512-ECAM,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,23.43,20.06,No
1513-FJNP,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),30.23,182.29,No
1514-GQAS,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.9,19.52,Yes
1515-HXNV,Male,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.43,174.8,No
1516-IEAY,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),18.25,1165.9,No
1517-JLNB,Female,0,No,No,46,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.4,2757.58,No
1518-KSAE,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,42.72,39.49,Yes
1519-LZNH,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,1019.76,No
1520-MGAK,Male,1,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,30.32,777.71,No
1521-NNNN,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,51.25,54.11,Yes
1522-OUAQ,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,33.6,1168.92,No
1523-PBNT,Male,1,No,No,27,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,26.43,669.45,No
1524-QIAW,Male,1,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),74.29,72.04,No
1525-RPNZ,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,23.54,788.2,Yes
1526-SWAC,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.63,499.47,No
1527-TDNF,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,76.0,1934.32,Yes
1528-UKAI,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.48,3586.42,No
1529-VRNL,Female,0,Yes,Yes,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),74.58,230.53,Yes
1530-WYAO,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,23.14,481.68,No
1531-XFNR,Female,1,No,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.8,2638.4,Yes
1532-YMAU,Female,0,No,No,39,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,22.31,971.33,No
1533-ZTNX,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.25,861.81,No
1534-AAAA,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),44.23,3538.59,No
1535-BHND,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.94,25.62,Yes
1536-COAG,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,33.3,98.14,Yes
1537-DVNJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.1,652.6,Yes
1538-ECAM,Male,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),78.84,70.32,Yes
1539-FJNP,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,21.9,622.56,No
1540-GQAS,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,118.75,125.92,Yes
1541-HXNV,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.5,1948.16,No
1542-IEAY,Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.83,1293.58,No
1543-JLNB,Male,1,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),30.23,86.6,Yes
1544-KSAE,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.4,1648.1,No
1545-LZNH,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.24,4599.16,No
1546-MGAK,Female,0,No,No,2,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,84.34,153.39,Yes
1547-NNNN,Female,1,No,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,28.1,1482.72,No
1548-OUAQ,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.03,154.04,Yes
1549-PBNT,Female,0,Yes,No,1,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),57.87,52.25,No
1550-QIAW,Female,1,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),20.01,399.33,No
1551-RPNZ,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,106.23,3161.44,No
1552-SWAC,Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.99,273.2,No
1553-TDNF,Female,0,No,No,28,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.72,1367.79,No
1554-UKAI,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,68.57,412.29,Yes
1555-VRNL,Male,0,Yes,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.75,4900.21,No
1556-WYAO,Female,0,No,No,2,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,104.47,207.39,No
1557-XFNR,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,1124.12,Yes
1558-YMAU,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),43.84,2031.48,No
1559-ZTNX,Female,1,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,55.2,3219.24,Yes
1560-AAAA,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,20.6,Yes
1561-BHND,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),118.75,4917.77,No
1562-COAG,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.2,2134.06,No
1563-DVNJ,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.7,3602.74,No
1564-ECAM,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),80.21,2885.64,No
1565-FJNP,Male,0,Yes,No,69,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,52.21,3499.53,Yes
1566-GQAS,Female,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.19,1111.68,No
1567-HXNV,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,1410.37,No
1568-IEAY,Female,1,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,54.86,2692.43,No
1569-JLNB,Male,1,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,235.12,Yes
1570-KSAE,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,43.34,2706.37,No
1571-LZNH,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.5,210.88,Yes
1572-MGAK,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),35.64,830.9,No
1573-NNNN,Female,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.55,588.7,No
1574-OUAQ,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,52.01,2644.45,No
1575-PBNT,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,75.08,3356.17,No
1576-QIAW,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),18.25,99.25,No
1577-RPNZ,Female,1,Yes,No,68,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),89.79,6224.18,No
1578-SWAC,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,38.66,2061.78,No
1579-TDNF,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.44,514.88,Yes
1580-UKAI,Male,1,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,110.0,109.22,Yes
1581-VRNL,Male,0,Yes,Yes,61,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),30.91,1685.17,No
1582-WYAO,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.09,305.87,Yes
1583-XFNR,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,67.35,5128.97,No
1584-YMAU,Female,1,No,No,50,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,79.7,3526.15,No
1585-ZTNX,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,47.85,296.78,Yes
1586-AAAA,Female,0,Yes,Yes,61,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,53.22,3334.75,No
1587-BHND,Male,0,No,Yes,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.36,33.85,No
1588-COAG,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.03,25.23,Yes
1589-DVNJ,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,141.9,No
1590-ECAM,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),33.46,34.22,No
1591-FJNP,Female,0,No,No,32,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.92,2766.23,No
1592-GQAS,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,27.81,1869.78,No
